
Axis Mutual Fund
Mly In-Gr-Direct Pl,43.57,43.14,43.57
Mly In-Qly Div-Direct Pl,11.76,11.64,11.76
Mly In-Pl A(Div),11.11,11.0,11.11
Mly In-Pl B(Gr),43.31,42.87,43.31
Mly In-Pl C(Qly Div),11.7,11.59,11.7
Savings Fund-Daily Div,100.3,100.3,100.3
Savings Fund-Daily Div-Direct Pl,100.3,100.3,100.3
Savings Fund-Discipline Advantage Pl,136.76,136.76,136.76
Savings Fund-Gr,238.56,238.56,238.56
Savings Fund-Gr-Direct Pl,238.76,238.76,238.76
Savings Fund-Weely Div,100.3,100.3,100.3
Savings Fund-Weely Div-Direct Pl,100.3,100.3,100.3
Savings Fund-Retail-Weely Div,100.29,100.29,100.29
Savings Fund-Retail Daily Div,100.3,100.3,100.3
Savings Fund-Retail Gr,231.01,231.01,231.01
S T Fund (Discipline Advantage Pl),14.07,14.0,14.07
S T Fund-Div-Direct Pl,10.21,10.16,10.21
S T Fund-Div-Reg Pl,10.13,10.08,10.13
S T Fund-Gr-Direct Pl,45.86,45.63,45.86
S T Fund-Mly Div-Direct Pl,11.83,11.77,11.83
S T Fund-Pl B(Gr),45.81,45.58,45.81
S T Fund-Pl C(Mly Div),11.82,11.76,11.82
S T Opportunities Fund-Div-Direct Pl,12.8,12.67,12.8
S T Opportunities Fund-Gr-Direct Pl,20.03,19.83,20.03
S T Opportunities Fund-Qly Div-Direct Pl,10.72,10.61,10.72
S T Oppportunities Fund-Ins Gr Pl,14.63,14.48,14.63
S T Oppportunities Fund-Retail Qly Div Pl,10.64,10.53,10.64
Bsl S T Opportunities Fund-Div,12.74,12.61,12.74
Bsl S T Opportunities Fund-Gr,19.92,19.72,19.92
Ultra S T Fund-Daily Div,100.25,100.0,100.25
Ultra S T Fund-Daily Div-Direct Pl,100.25,100.0,100.25
Ultra S T Fund-Discipline Advantage Pl- Gr,139.11,138.76,139.11
Ultra S T Fund-Fortnightly Div,103.55,103.3,103.55
Ultra S T Fund-Fortnightly Div-Direct Pl,103.56,103.3,103.56
Ultra S T Fund-Gr,149.8,149.42,149.8
Ultra S T Fund-Gr-Direct Pl,149.89,149.51,149.89
Ultra S T Fund-Weely Div,101.8,101.54,101.8
Ultra S T Fund-Weely Div-Direct Pl,101.8,101.54,101.8
Ultra S T Fund-Retail Pl (Fortnightly Div),104.4,104.14,104.4
Ultra S T Fund-Retail Pl-Daily Div,100.25,100.0,100.25
Ultra S T Fund-Retail Pl B(Gr),225.1,224.54,225.1
Cash Plus-Daily Div,100.2,100.2,100.2
Cash Plus-Daily Div-Direct Pl,100.2,100.2,100.2
Cash Plus-Div-Direct Pl,106.7,106.7,106.7
Cash Plus-Gr,199.88,199.88,199.88
Cash Plus-Gr-Direct Pl,199.96,199.96,199.96
Cash Plus-Ins Div,108.02,108.02,108.02
Cash Plus-Weely Div,100.23,100.23,100.23
Cash Plus-Weely Div-Direct Pl,100.23,100.23,100.23
Cash Plus-Discipline Advantage Pl,134.22,134.22,134.22
Cash Plus-Ins (Gr),333.26,333.26,333.26
Cash Plus-Ins- Weely Div,108.07,108.07,108.07
Cash Plus-Retail (Div),163.69,163.69,163.69
Cash Plus-Retail (Gr),324.99,324.99,324.99
Flo.Rate-S T-Daily Div,100.02,100.02,100.02
Flo.Rate-S T-Daily Div-Direct Pl,100.02,100.02,100.02
Flo.Rate-S T-Gr,165.85,165.85,165.85
Flo.Rate-S T-Gr-Direct Pl,165.91,165.91,165.91
Flo.Rate-S T-Retail Daily Div,100.02,100.02,100.02
Flo.Rate-S T-Retail Gr,204.57,204.57,204.57
Flo.Rate-S T-Retail Weely Div,103.91,103.91,103.91
Flo.Rate-S T-Weely Div,100.24,100.24,100.24
Flo.Rate-S T-Weely Div-Direct Pl,100.25,100.25,100.25
Nifty ETF,63.91,63.91,63.91
LT Advantage-Div-Direct Pl,15.27,15.12,15.27
LT Advantage-Gr-Direct Pl,16.54,16.37,16.54
LT Fund-Gr ,16.43,16.27,16.43
LT Fund-Div ,15.18,15.03,15.18
Capital Protection Oriented Fund- 10-Gr,11.22,11.22,11.22
Capital Protection Oriented Fund- 11-Gr,10.8,10.8,10.8
Capital Protection Oriented Fund- 12-Gr,11.55,11.55,11.55
Capital Protection Oriented Fund- 13-Gr,11.12,11.12,11.12
Capital Protection Oriented Fund- 14-Gr,10.72,10.72,10.72
Capital Protection Oriented Fund- 16-Direct Pl-Gr,10.09,10.09,10.09
Capital Protection Oriented Fund- 16-Reg Pl-Gr,10.08,10.08,10.08
Capital Protection Oriented Fund- 3-Gr,11.47,11.47,11.47
Capital Protection Oriented Fund- 4-Gr,12.17,12.17,12.17
Capital Protection Oriented Fund- 7-Gr,12.26,12.26,12.26
Capital Protection Oriented Fund- 8-Gr,12.33,12.33,12.33
Capital Protection Oriented Fund- 9-Gr,11.23,11.23,11.23
Fix T Pl- DA-Div,12.56,12.56,12.56
Fix T Pl- DA-Gr,12.56,12.56,12.56
Fix T Pl- DW-Div,11.93,11.93,11.93
Fix T Pl- DW-Gr,11.93,11.93,11.93
Fix T Pl- ED-Div,11.76,11.76,11.76
Fix T Pl- ED-Gr,11.76,11.76,11.76
Fix T Pl- EH-Div,11.66,11.66,11.66
Fix T Pl- EH-Gr,11.66,11.66,11.66
Fix T Pl- EN-Div,11.67,11.67,11.67
Fix T Pl- EN-Gr,11.67,11.67,11.67
Fix T Pl- ER-Div,11.61,11.61,11.61
Fix T Pl- ER-Gr,11.61,11.61,11.61
Fix T Pl- EZ-Div,11.75,11.75,11.75
Fix T Pl- EZ-Gr,11.75,11.75,11.75
Fix T Pl- FB-Div,11.7,11.7,11.7
Fix T Pl- FB-Gr,11.7,11.7,11.7
Fix T Pl- FE-Div,11.52,11.52,11.52
Fix T Pl- FE-Gr,11.52,11.52,11.52
Fix T Pl- FF-Div,11.31,11.31,11.31
Fix T Pl- FF-Gr,11.31,11.31,11.31
Fix T Pl- FV (367 days)-Div,10.84,10.84,10.84
Fix T Pl- FV (367 days)-Gr,10.84,10.84,10.84
Fix T Pl- FW (1093 days)-Div,11.14,11.14,11.14
Fix T Pl- FW (1093 days)-Gr,11.14,11.14,11.14
Fix T Pl- FX (1093 days)-Div,11.03,11.03,11.03
Fix T Pl- FX (1093 days)-Gr,11.03,11.03,11.03
Fix T Pl- FZ (1093 days)-Div,10.87,10.87,10.87
Fix T Pl- FZ (1093 days)-Gr,10.87,10.87,10.87
Fix T Pl- GA (518 days)-Div,10.91,10.91,10.91
Fix T Pl- GA (518 days)-Gr,10.91,10.91,10.91
Fix T Pl- GB (541 days)-Div,10.85,10.85,10.85
Fix T Pl- GB (541 days)-Gr,10.85,10.85,10.85
Fix T Pl- GC (851 days)-Div,10.78,10.78,10.78
Fix T Pl- GC (851 days)-Gr,10.78,10.78,10.78
Fix T Pl- GF (539 days)-Direct Pl-Gr,10.76,10.76,10.76
Fix T Pl- GF (539 days)-Direct Pl-Normal Div,10.76,10.76,10.76
Fix T Pl- GF (539 days)-Direct Pl-Qly Div,10.4,10.4,10.4
Fix T Pl- GF (539 days)-Reg Pl-Gr,10.75,10.75,10.75
Fix T Pl- GF (539 days)-Reg Pl-Normal Div,10.75,10.75,10.75
Fix T Pl- GF (539 days)-Reg Pl-Qly Div,10.4,10.4,10.4
Fix T Pl- GG (368 days)-Direct Pl-Gr,10.77,10.77,10.77
Fix T Pl- GG (368 days)-Direct Pl-Normal Div,10.77,10.77,10.77
Fix T Pl- GG (368 days)-Direct Pl-Qly Div,10.46,10.46,10.46
Fix T Pl- GG (368 days)-Reg Pl-Gr,10.76,10.76,10.76
Fix T Pl- GG (368 days)-Reg Pl-Normal Div,10.76,10.76,10.76
Fix T Pl- GG (368 days)-Reg Pl-Qly Div,10.45,10.45,10.45
Fix T Pl- GI (1185 days)-Direct Pl-Gr,10.65,10.65,10.65
Fix T Pl- GI (1185 days)-Direct Pl-Normal Div,10.65,10.65,10.65
Fix T Pl- GI (1185 days)-Direct Pl-Qly Div,10.34,10.34,10.34
Fix T Pl- GI (1185 days)-Reg Pl-Normal Div,10.62,10.62,10.62
Fix T Pl- GI (1185 days)-Reg Pl-Qly Div,10.3,10.3,10.3
Fix T Pl- GI (1185 days)-Reg Pl-Gr,10.62,10.62,10.62
Fix T Pl- GJ (367 days)-Direct Pl-Gr,10.76,10.76,10.76
Fix T Pl- GJ (367 days)-Direct Pl-Normal Div,10.71,10.71,10.71
Fix T Pl- GJ (367 days)-Direct Pl-Qly Div,10.46,10.46,10.46
Fix T Pl- GJ (367 days)-Reg Pl-Gr,10.76,10.76,10.76
Fix T Pl- GJ (367 days)-Reg Pl-Normal Div,10.76,10.76,10.76
Fix T Pl- GJ (367 days)-Reg Pl-Qly Div,10.45,10.45,10.45
Fix T Pl- GM (367 days)-Direct Pl-Gr,10.75,10.75,10.75
Fix T Pl- GM (367 days)-Direct Pl-Normal Div,10.75,10.75,10.75
Fix T Pl- GM (367 days)-Direct Pl-Qly Div,10.46,10.46,10.46
Fix T Pl- GM (367 days)-Reg Pl-Gr,10.74,10.74,10.74
Fix T Pl- GM (367 days)-Reg Pl-Normal Div,10.74,10.74,10.74
Fix T Pl- GM (367 days)-Reg Pl-Qly Div,10.46,10.46,10.46
Fix T Pl- GO (369 days)-Direct Pl-Gr,10.73,10.73,10.73
Fix T Pl- GO (369 days)-Direct Pl-Normal Div,10.73,10.73,10.73
Fix T Pl- GO (369 days)-Reg Pl-Gr,10.73,10.73,10.73
Fix T Pl- GO (369 days)-Reg Pl-Normal Div,10.73,10.73,10.73
Fix T Pl- GO (369 days)-Reg Pl-Qly Div,10.47,10.47,10.47
Fix T Pl- GQ (367 days)-Direct Pl-Gr,10.73,10.73,10.73
Fix T Pl- GQ (367 days)-Direct Pl-Normal Div,10.73,10.73,10.73
Fix T Pl- GQ (367 days)-Direct Pl-Qly Div,10.48,10.48,10.48
Fix T Pl- GQ (367 days)-Reg Pl-Normal Div,10.72,10.72,10.72
Fix T Pl- GQ (367 days)-Reg Pl-Gr,10.72,10.72,10.72
Fix T Pl- GQ (367 days)-Reg Pl-Qly Div,10.47,10.47,10.47
Fix T Pl- GR (399 days)-Direct Pl-Gr,10.71,10.71,10.71
Fix T Pl- GR (399 days)-Direct Pl-Normal Div,10.71,10.71,10.71
Fix T Pl- GR (399 days)-Direct Pl-Qly Div,10.47,10.47,10.47
Fix T Pl- GR (399 days)-Reg Pl-Normal Div,10.7,10.7,10.7
Fix T Pl- GR (399 days)-Reg Pl-Qly Div,10.46,10.46,10.46
Fix T Pl- GR (399 days)-Reg Pl-Gr,10.7,10.7,10.7
Fix T Pl- GS (395 days)-Direct Pl-Gr,10.7,10.7,10.7
Fix T Pl- GS (395 days)-Direct Pl-Normal Div,10.7,10.7,10.7
Fix T Pl- GS (395 days)-Direct Pl-Qly Div,10.49,10.49,10.49
Fix T Pl- GS (395 days)-Reg Pl-Gr,10.69,10.69,10.69
Fix T Pl- GS (395 days)-Reg Pl-Normal Div,10.69,10.69,10.69
Fix T Pl- GS (395 days)-Reg Pl-Qly Div,10.48,10.48,10.48
Fix T Pl- GT (366 days)-Direct Pl-Gr,10.51,10.51,10.51
Fix T Pl- GT (366 days)-Direct Pl-Normal Div,10.51,10.51,10.51
Fix T Pl- GT (366 days)-Direct Pl-Qly Div,10.51,10.51,10.51
Fix T Pl- GT (366 days)-Reg Pl-Gr,10.51,10.51,10.51
Fix T Pl- GT (366 days)-Reg Pl-Normal Div,10.51,10.51,10.51
Fix T Pl- GT (366 days)-Reg Pl-Qly Div,10.51,10.51,10.51
Fix T Pl- GU (368 days)-Direct Pl-Gr,10.51,10.51,10.51
Fix T Pl- GU (368 days)-Direct Pl-Normal Div,10.51,10.51,10.51
Fix T Pl- GU (368 days)-Reg Pl-Gr,10.51,10.51,10.51
Fix T Pl- GU (368 days)-Reg Pl-Normal Div,10.51,10.51,10.51
Fix T Pl- GU (368 days)-Reg Pl-Qly Div,10.51,10.51,10.51
Fix T Pl- GV (368 days)-Direct Pl-Normal Div,10.46,10.46,10.46
Fix T Pl- GV (368 days)-Direct Pl-Qly Div,10.47,10.47,10.47
Fix T Pl- GV (368 days)-Reg Pl-Gr,10.47,10.47,10.47
Fix T Pl- GV (368 days)-Reg Pl-Normal Div,10.47,10.47,10.47
Fix T Pl- GV (368 days)-Reg Pl-Qly Div,10.47,10.47,10.47
Fix T Pl- GV (368 days)-Direct Pl-Gr,10.47,10.47,10.47
Fix T Pl- GX (366 days)-Direct Pl-Gr,10.4,10.4,10.4
Fix T Pl- GX (366 days)-Direct Pl-Normal Div,10.4,10.4,10.4
Fix T Pl- GX (366 days)-Direct Pl-Qly Div,10.4,10.4,10.4
Fix T Pl- GX (366 days)-Reg Pl-Gr,10.4,10.4,10.4
Fix T Pl- GX (366 days)-Reg Pl-Normal Div,10.4,10.4,10.4
Fix T Pl- GX (366 days)-Reg Pl-Qly Div,10.4,10.4,10.4
Fix T Pl- GY (366 days)-Direct Pl-Gr,10.43,10.43,10.43
Fix T Pl- GY (366 days)-Direct Pl-Normal Div,10.43,10.43,10.43
Fix T Pl- GY (366 days)-Reg Pl-Gr,10.42,10.42,10.42
Fix T Pl- GY (366 days)-Reg Pl-Normal Div,10.42,10.42,10.42
Fix T Pl- GY (366 days)-Reg Pl-Qly Div,10.42,10.42,10.42
Fix T Pl- HB (366 days)-Direct Pl-Gr,10.35,10.35,10.35
Fix T Pl- HB (366 days)-Direct Pl-Normal Div,10.35,10.35,10.35
Fix T Pl- HB (366 days)-Direct Pl-Qly Div,10.35,10.35,10.35
Fix T Pl- HB (366 days)-Reg Pl-Gr,10.35,10.35,10.35
Fix T Pl- HB (366 days)-Reg Pl-Normal Div,10.35,10.35,10.35
Fix T Pl- HB (366 days)-Reg Pl-Qly Div,10.35,10.35,10.35
Fix T Pl- HC (618 days)-Direct Pl-Gr,10.37,10.37,10.37
Fix T Pl- HC (618 days)-Direct Pl-Normal Div,10.37,10.37,10.37
Fix T Pl- HC (618 days)-Direct Pl-Qly Div,10.37,10.37,10.37
Fix T Pl- HC (618 days)-Reg Pl-Gr,10.37,10.37,10.37
Fix T Pl- HC (618 days)-Reg Pl-Normal Div,10.37,10.37,10.37
Fix T Pl- HC (618 days)-Reg Pl-Qly Div,10.37,10.37,10.37
Fix T Pl- HD (366 days)-Direct Pl-Gr,10.65,10.65,10.65
Fix T Pl- HD (366 days)-Direct Pl-Normal Div,10.65,10.65,10.65
Fix T Pl- HD (366 days)-Reg Pl-Gr,10.64,10.64,10.64
Fix T Pl- HD (366 days)-Reg Pl-Normal Div,10.64,10.64,10.64
Fix T Pl- HE (386 days)-Direct Pl-Gr,10.63,10.63,10.63
Fix T Pl- HE (386 days)-Direct Pl-Normal Div,10.62,10.62,10.62
Fix T Pl- HE (386 days)-Reg Pl-Gr,10.63,10.63,10.63
Fix T Pl- HE (386 days)-Reg Pl-Normal Div,10.63,10.63,10.63
Fix T Pl- HF (385 days)-Direct Pl-Gr,10.63,10.63,10.63
Fix T Pl- HF (385 days)-Direct Pl-Normal Div,10.63,10.63,10.63
Fix T Pl- HF (385 days)-Direct Pl-Qly Div,10.48,10.48,10.48
Fix T Pl- HF (385 days)-Reg Pl-Gr,10.62,10.62,10.62
Fix T Pl- HF (385 days)-Reg Pl-Normal Div,10.62,10.62,10.62
Fix T Pl- HF (385 days)-Reg Pl-Qly Div,10.47,10.47,10.47
Fix T Pl- HG (381 days)-Direct Pl-Gr,10.62,10.62,10.62
Fix T Pl- HG (381 days)-Direct Pl-Normal Div,10.62,10.62,10.62
Fix T Pl- HG (381 days)-Reg Pl-Gr,10.61,10.61,10.61
Fix T Pl- HG (381 days)-Reg Pl-Normal Div,10.61,10.61,10.61
Fix T Pl- HH (382 days)-Direct Pl-Gr,10.6,10.6,10.6
Fix T Pl- HH (382 days)-Direct Pl-Normal Div,10.6,10.6,10.6
Fix T Pl- HH (382 days)-Direct Pl-Qly Div,10.45,10.45,10.45
Fix T Pl- HH (382 days)-Reg Pl-Gr,10.6,10.6,10.6
Fix T Pl- HH (382 days)-Reg Pl-Normal Div,10.6,10.6,10.6
Fix T Pl- HH (382 days)-Reg Pl-Qly Div,10.44,10.44,10.44
Fix T Pl- HI (367 days)-Direct Pl-Gr,10.36,10.36,10.36
Fix T Pl- HI (367 days)-Direct Pl-Normal Div,10.36,10.36,10.36
Fix T Pl- HI (367 days)-Reg Pl-Gr,10.36,10.36,10.36
Fix T Pl- HI (367 days)-Reg Pl-Normal Div,10.36,10.36,10.36
Fix T Pl- HI (367 days)-Reg Pl-Qly Div,10.36,10.36,10.36
Fix T Pl- HJ (369 days)-Direct Pl-Gr,10.35,10.35,10.35
Fix T Pl- HJ (369 days)-Direct Pl-Normal Div,10.35,10.35,10.35
Fix T Pl- HJ (369 days)-Direct Pl-Qly Div,10.35,10.35,10.35
Fix T Pl- HJ (369 days)-Reg Pl-Gr,10.35,10.35,10.35
Fix T Pl- HJ (369 days)-Reg Pl-Normal Div,10.34,10.34,10.34
Fix T Pl- HJ (369 days)-Reg Pl-Qly Div,10.35,10.35,10.35
Fix T Pl- H (366 days)-Direct Pl-Gr,10.37,10.37,10.37
Fix T Pl- H (366 days)-Reg Pl-Gr,10.37,10.37,10.37
Fix T Pl- H (366 days)-Reg Pl-Normal Div,10.37,10.37,10.37
Fix T Pl- H (366 days)-Reg Pl-Qly Div,10.37,10.37,10.37
Fix T Pl- HL (366 days)-Direct Pl-Gr,10.37,10.37,10.37
Fix T Pl- HL (366 days)-Direct Pl-Normal Div,10.37,10.37,10.37
Fix T Pl- HL (366 days)-Direct Pl-Qly Div,10.37,10.37,10.37
Fix T Pl- HL (366 days)-Reg Pl-Gr,10.37,10.37,10.37
Fix T Pl- HL (366 days)-Reg Pl-Normal Div,10.37,10.37,10.37
Fix T Pl- HL (366 days)-Reg Pl-Qly Div,10.37,10.37,10.37
Fix T Pl- HM (366 days)-Direct Pl-Gr,10.36,10.36,10.36
Fix T Pl- HM (366 days)-Direct Pl-Normal Div,10.36,10.36,10.36
Fix T Pl- HM (366 days)-Direct Pl-Qly Div,10.36,10.36,10.36
Fix T Pl- HM (366 days)-Reg Pl-Gr,10.36,10.36,10.36
Fix T Pl- HM (366 days)-Reg Pl-Normal Div,10.36,10.36,10.36
Fix T Pl- HM (366 days)-Reg Pl-Qly Div,10.36,10.36,10.36
Fix T Pl- HN (197 days)-Direct Pl-Div,10.37,10.37,10.37
Fix T Pl- HN (197 days)-Direct Pl-Gr,10.37,10.37,10.37
Fix T Pl- HN (197 days)-Reg Pl-Div,10.37,10.37,10.37
Fix T Pl- HN (197 days)-Reg Pl-Gr,10.37,10.37,10.37
Fix T Pl- HQ (368 days)-Direct Pl-Gr,10.38,10.38,10.38
Fix T Pl- HQ (368 days)-Direct Pl-Normal Div,10.38,10.38,10.38
Fix T Pl- HQ (368 days)-Direct Pl-Qly Div,10.38,10.38,10.38
Fix T Pl- HQ (368 days)-Reg Pl-Gr,10.38,10.38,10.38
Fix T Pl- HQ (368 days)-Reg Pl-Normal Div,10.38,10.38,10.38
Fix T Pl- HQ (368 days)-Reg Pl-Qly Div,10.38,10.38,10.38
Fix T Pl- HR (1096 days)-Direct Pl-Gr,10.3,10.3,10.3
Fix T Pl- HR (1096 days)-Direct Pl-Normal Div,10.3,10.3,10.3
Fix T Pl- HR (1096 days)-Direct Pl-Qly Div,10.3,10.3,10.3
Fix T Pl- HR (1096 days)-Reg Pl-Gr,10.29,10.29,10.29
Fix T Pl- HR (1096 days)-Reg Pl-Normal Div,10.29,10.29,10.29
Fix T Pl- HR (1096 days)-Reg Pl-Qly Div,10.29,10.29,10.29
Fix T Pl- HS (366 days)-Direct Pl-Gr,10.36,10.36,10.36
Fix T Pl- HS (366 days)-Direct Pl-Normal Div,10.36,10.36,10.36
Fix T Pl- HS (366 days)-Direct Pl-Qly Div,10.36,10.36,10.36
Fix T Pl- HS (366 days)-Reg Pl-Gr,10.36,10.36,10.36
Fix T Pl- HS (366 days)-Reg Pl-Normal Div,10.36,10.36,10.36
Fix T Pl- HS (366 days)-Reg Pl-Qly Div,10.36,10.36,10.36
Fix T Pl- HV (368 days)-Direct Pl-Gr,10.31,10.31,10.31
Fix T Pl- HV (368 days)-Direct Pl-Normal Div,10.31,10.31,10.31
Fix T Pl- HV (368 days)-Reg Pl-Gr,10.31,10.31,10.31
Fix T Pl- HV (368 days)-Reg Pl-Normal Div,10.31,10.31,10.31
Fix T Pl- HV (368 days)-Reg Pl-Qly Div,10.31,10.31,10.31
Fix T Pl- HW (730 days)-Direct Pl-Gr,10.26,10.26,10.26
Fix T Pl- HW (730 days)-Direct Pl-Normal Div,10.26,10.26,10.26
Fix T Pl- HW (730 days)-Reg Pl-Gr,10.25,10.25,10.25
Fix T Pl- HW (730 days)-Reg Pl-Normal Div,10.25,10.25,10.25
Fix T Pl- HW (730 days)-Reg Pl-Qly Div,10.25,10.25,10.25
Fix T Pl- HX (91 days)-Direct Pl-Div,10.25,10.25,10.25
Fix T Pl- HX (91 days)-Direct Pl-Gr,10.25,10.25,10.25
Fix T Pl- HX (91 days)-Reg Pl-Div,10.25,10.25,10.25
Fix T Pl- HX (91 days)-Reg Pl-Gr,10.25,10.25,10.25
Fix T Pl- HY (368 days)-Direct Pl-Gr,10.3,10.3,10.3
Fix T Pl- HY (368 days)-Direct Pl-Normal Div,10.3,10.3,10.3
Fix T Pl- HY (368 days)-Reg Pl-Gr,10.29,10.29,10.29
Fix T Pl- HY (368 days)-Reg Pl-Normal Div,10.29,10.29,10.29
Fix T Pl- HY (368 days)-Reg Pl-Qly Div,10.29,10.29,10.29
Fix T Pl- IA (366 days)-Direct Pl-Gr,10.29,10.29,10.29
Fix T Pl- IA (366 days)-Reg Pl-Gr,10.28,10.28,10.28
Fix T Pl- IA (366 days)-Reg Pl-Normal Div,10.28,10.28,10.28
Fix T Pl- IA (366 days)-Reg Pl-Qly Div,10.28,10.28,10.28
Fix T Pl- IB (91 days)-Direct Pl-Gr,10.24,10.24,10.24
Fix T Pl- IB (91 days)-Direct Pl-Normal Div,10.24,10.24,10.24
Fix T Pl- IB (91 days)-Reg Pl-Div,10.23,10.23,10.23
Fix T Pl- IB (91 days)-Reg Pl-Gr,10.23,10.23,10.23
Fix T Pl- IC (368 days)-Direct Pl-Gr,10.23,10.23,10.23
Fix T Pl- IC (368 days)-Direct Pl-Normal Div,10.23,10.23,10.23
Fix T Pl- IC (368 days)-Reg Pl-Gr,10.23,10.23,10.23
Fix T Pl- IC (368 days)-Reg Pl-Normal Div,10.23,10.23,10.23
Fix T Pl- IC (368 days)-Reg Pl-Qly Div,10.23,10.23,10.23
Fix T Pl- ID (1094 days)-Direct Pl-Gr,10.2,10.2,10.2
Fix T Pl- ID (1094 days)-Direct Pl-Normal Div,10.2,10.2,10.2
Fix T Pl- ID (1094 days)-Reg Pl-Gr,10.19,10.19,10.19
Fix T Pl- ID (1094 days)-Reg Pl-Normal Div,10.19,10.19,10.19
Fix T Pl- ID (1094 days)-Reg Pl-Qly Div,10.19,10.19,10.19
Fix T Pl- IG (368 days)-Direct Pl-Gr,10.2,10.2,10.2
Fix T Pl- IG (368 days)-Direct Pl-Qly Div,10.2,10.2,10.2
Fix T Pl- IG (368 days)-Reg Pl-Gr,10.19,10.19,10.19
Fix T Pl- IG (368 days)-Reg Pl-Normal Div,10.19,10.19,10.19
Fix T Pl- IG (368 days)-Reg Pl-Qly Div,10.19,10.19,10.19
Fix T Pl- IH (368 days)-Direct Pl-Gr,10.15,10.15,10.15
Fix T Pl- IH (368 days)-Direct Pl-Normal Div,10.15,10.15,10.15
Fix T Pl- IH (368 days)-Reg Pl-Gr,10.15,10.15,10.15
Fix T Pl- IH (368 days)-Reg Pl-Normal Div,10.15,10.15,10.15
Fix T Pl- IH (368 days)-Reg Pl-Qly Div,10.15,10.15,10.15
Fix T Pl- II (367 days)-Direct Pl-Gr,10.11,10.11,10.11
Fix T Pl- II (367 days)-Direct Pl-Normal Div,10.11,10.11,10.11
Fix T Pl- II (367 days)-Direct Pl-Qly Div,10.11,10.11,10.11
Fix T Pl- II (367 days)-Reg Pl-Gr,10.11,10.11,10.11
Fix T Pl- II (367 days)-Reg Pl-Normal Div,10.11,10.11,10.11
Fix T Pl- II (367 days)-Reg Pl-Qly Div,10.11,10.11,10.11
Fix T Pl- IJ (91 days)-Direct Pl-Div,10.17,10.17,10.17
Fix T Pl- IJ (91 days)-Direct Pl-Gr,10.17,10.17,10.17
Fix T Pl- IJ (91 days)-Reg Pl-Div,10.17,10.17,10.17
Fix T Pl- IJ (91 days)-Reg Pl-Gr,10.17,10.17,10.17
Fix T Pl- IL (368 days)-Direct Pl-Gr,10.11,10.11,10.11
Fix T Pl- IL (368 days)-Direct Pl-Normal Div,10.11,10.11,10.11
Fix T Pl- IL (368 days)-Direct Pl-Qly Div,10.11,10.11,10.11
Fix T Pl- IL (368 days)-Reg Pl-Gr,10.11,10.11,10.11
Fix T Pl- IL (368 days)-Reg Pl-Normal Div,10.11,10.11,10.11
Fix T Pl- IL (368 days)-Reg Pl-Qly Div,10.11,10.11,10.11
Fix T Pl- IO (368 days)-Direct Pl-Gr,10.11,10.11,10.11
Fix T Pl- IO (368 days)-Direct Pl-Normal Div,10.11,10.11,10.11
Fix T Pl- IO (368 days)-Direct Pl-Qly Div,10.11,10.11,10.11
Fix T Pl- IO (368 days)-Reg Pl-Gr,10.1,10.1,10.1
Fix T Pl- IO (368 days)-Reg Pl-Qly Div,10.1,10.1,10.1
Fix T Pl- IP (980 days)-Direct Pl-Gr,10.04,10.04,10.04
Fix T Pl- IP (980 days)-Direct Pl-Normal Div,10.04,10.04,10.04
Fix T Pl- IP (980 days)-Reg Pl-Gr,10.03,10.03,10.03
Fix T Pl- IP (980 days)-Reg Pl-Normal Div,10.03,10.03,10.03
Fix T Pl- IP (980 days)-Direct Pl-Qly Div,10.04,10.04,10.04
Fix T Pl- IS (368 days)-Direct Pl-Gr,10.06,10.06,10.06
Fix T Pl- IS (368 days)-Direct Pl-Normal Div,10.06,10.06,10.06
Fix T Pl- IS (368 days)-Direct Pl-Qly Div,10.06,10.06,10.06
Fix T Pl- IS (368 days)-Reg Pl-Gr,10.05,10.05,10.05
Fix T Pl- IS (368 days)-Reg Pl-Normal Div,10.05,10.05,10.05
Fix T Pl- IS (368 days)-Reg Pl-Qly Div,10.05,10.05,10.05
Fix T Pl- IT (367 days)-Direct Pl-Gr,10.07,10.07,10.07
Fix T Pl- IT (367 days)-Direct Pl-Qly Div,10.07,10.07,10.07
Fix T Pl- IT (367 days)-Reg Pl-Gr,10.07,10.07,10.07
Fix T Pl- IT (367 days)-Reg Pl-Normal Div,10.07,10.07,10.07
Fix T Pl- IT (367 days)-Reg Pl-Qly Div,10.07,10.07,10.07
Fix T Pl- IU (527 days)-Direct Pl-Gr,10.06,10.06,10.06
Fix T Pl- IU (527 days)-Direct Pl-Normal Div,10.06,10.06,10.06
Fix T Pl- IU (527 days)-Reg Pl-Gr,10.05,10.05,10.05
Fix T Pl- IU (527 days)-Reg Pl-Normal Div,10.05,10.05,10.05
Fix T Pl- IU (527 days)-Reg Pl-Qly Div,10.05,10.05,10.05
Fix T Pl- IV (368 days)-Direct Pl-Gr,10.06,10.06,10.06
Fix T Pl- IV (368 days)-Reg Pl-Gr,10.06,10.06,10.06
Fix T Pl- IV (368 days)-Reg Pl-Normal Div,10.06,10.06,10.06
Fix T Pl- IV (368 days)-Reg Pl-Qly Div,10.06,10.06,10.06
Fix T Pl- IV (368 days)-Direct Pl-Normal Div,10.06,10.06,10.06
Fix T Pl- IW (368 days)-Direct Pl-Gr,10.05,10.05,10.05
Fix T Pl- IW (368 days)-Direct Pl-Qly Div,10.05,10.05,10.05
